SaleID,BranchCode,BranchCity,BranchSize,BranchOwner,YearOfEstablishment,CustomerType,CustomerGenderCode,CustomerGender,ProductLineCode,ProductLine,ProductLineSupplier,UnitPrice,Quantity,TotalNoTAX,Tax 5%,TotalWithTAX,SaleMonthInNumber,SaleMonth,SaleQuarter,SaleYear,SaleTime,SalePayment,Rating
186-43-8965,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,47.68,2,95.36,4.77,100.13,3,March,Q1,2019,10:10:00,Credit card,4.1
784-21-9238,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,ST,Sports and travel,REI ,10.17,1,10.17,0.51,10.68,12,December,Q4,2019,14:15:00,Cash,5.9
276-75-6884,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,HB,Health and beauty,Dove,68.71,3,206.13,10.31,216.44,8,August,Q3,2019,10:05:00,Cash,8.7
109-86-4363,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,ST,Sports and travel,REI ,60.08,7,420.56,21.03,441.59,5,May,Q2,2019,11:36:00,Credit card,4.5
569-76-2760,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,ST,Sports and travel,REI ,22.01,4,88.04,4.4,92.44,6,June,Q2,2019,18:15:00,Credit card,6.6
222-42-0244,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,HB,Health and beauty,Dove,72.11,9,648.99,32.45,681.44,6,June,Q2,2019,13:53:00,Credit card,7.7
760-53-9233,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FA,Fashion accessories,Nordstrom,41.28,3,123.84,6.19,130.03,7,July,Q3,2019,18:37:00,Credit card,8.5
538-22-0304,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,EA,Electronic accessories,Samsung,64.95,10,649.5,32.48,681.98,3,March,Q1,2019,18:27:00,Cash,5.2
416-17-9926,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,EA,Electronic accessories,Samsung,74.22,10,742.2,37.11,779.31,11,November,Q4,2019,14:42:00,Credit card,4.3
237-44-6163,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,EA,Electronic accessories,Samsung,10.56,8,84.48,4.22,88.7,3,March,Q1,2019,17:43:00,Cash,7.6
636-17-0325,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HB,Health and beauty,Dove,62.57,4,250.28,12.51,262.79,10,October,Q4,2019,18:37:00,Cash,9.5
343-75-9322,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,ST,Sports and travel,REI ,11.85,8,94.8,4.74,99.54,1,January,Q1,2019,16:34:00,Cash,4.1
528-14-9470,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,HB,Health and beauty,Dove,91.3,1,91.3,4.57,95.87,11,November,Q4,2019,14:42:00,Ewallet,9.2
427-45-9297,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,40.73,7,285.11,14.26,299.37,9,September,Q3,2019,11:01:00,Ewallet,5.4
807-34-3742,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,FA,Fashion accessories,Nordstrom,52.38,1,52.38,2.62,55,7,July,Q3,2019,19:44:00,Cash,5.8
288-62-1085,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FA,Fashion accessories,Nordstrom,38.54,5,192.7,9.64,202.34,5,May,Q2,2019,13:34:00,Ewallet,5.6
670-71-7306,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,ST,Sports and travel,REI ,44.63,6,267.78,13.39,281.17,6,June,Q2,2019,20:08:00,Credit card,5.1
660-29-7083,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,EA,Electronic accessories,Samsung,55.87,10,558.7,27.94,586.64,10,October,Q4,2019,15:01:00,Cash,5.8
271-77-8740,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,ST,Sports and travel,REI ,29.22,6,175.32,8.77,184.09,9,September,Q3,2019,11:40:00,Ewallet,5
497-36-0989,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,FA,Fashion accessories,Nordstrom,51.94,3,155.82,7.79,163.61,6,June,Q2,2019,15:21:00,Cash,7.9
291-59-1384,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,EA,Electronic accessories,Samsung,60.3,1,60.3,3.02,63.32,10,October,Q4,2019,17:38:00,Cash,6
860-73-6466,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,ST,Sports and travel,REI ,39.47,2,78.94,3.95,82.89,3,March,Q1,2019,16:16:00,Credit card,5
549-23-9016,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FB,Food and beverages,Kraft Heinz,14.87,2,29.74,1.49,31.23,7,July,Q3,2019,18:15:00,Credit card,8.9
896-34-0956,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,FA,Fashion accessories,Nordstrom,21.32,1,21.32,1.07,22.39,4,April,Q2,2019,12:43:00,Cash,5.9
804-38-3935,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,EA,Electronic accessories,Samsung,93.78,3,281.34,14.07,295.41,6,June,Q2,2019,11:32:00,Credit card,5.9
585-90-0249,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,EA,Electronic accessories,Samsung,73.26,1,73.26,3.66,76.92,11,November,Q4,2019,18:08:00,Ewallet,9.7
862-29-5914,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,ST,Sports and travel,REI ,22.38,1,22.38,1.12,23.5,3,March,Q1,2019,17:08:00,Credit card,8.6
845-94-6841,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FB,Food and beverages,Kraft Heinz,72.88,9,655.92,32.8,688.72,10,October,Q4,2019,19:38:00,Cash,4
125-45-2293,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FA,Fashion accessories,Nordstrom,99.1,6,594.6,29.73,624.33,3,March,Q1,2019,13:11:00,Cash,4.2
843-73-4724,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,FA,Fashion accessories,Nordstrom,74.1,1,74.1,3.71,77.81,9,September,Q3,2019,11:05:00,Cash,9.2
409-33-9708,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FA,Fashion accessories,Nordstrom,98.48,2,196.96,9.85,206.81,12,December,Q4,2019,10:12:00,Ewallet,9.2
658-66-3967,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,HB,Health and beauty,Dove,53.19,7,372.33,18.62,390.95,4,April,Q2,2019,15:42:00,Ewallet,5
866-70-2814,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,EA,Electronic accessories,Samsung,52.79,10,527.9,26.4,554.3,3,March,Q1,2019,11:58:00,Ewallet,10
160-22-2687,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,HB,Health and beauty,Dove,95.95,5,479.75,23.99,503.74,11,November,Q4,2019,14:21:00,Ewallet,8.8
895-03-6665,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,FA,Fashion accessories,Nordstrom,36.51,9,328.59,16.43,345.02,4,April,Q2,2019,10:52:00,Cash,4.2
770-42-8960,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,FB,Food and beverages,Kraft Heinz,21.12,8,168.96,8.45,177.41,5,May,Q2,2019,19:31:00,Cash,6.3
748-45-2862,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,28.31,4,113.24,5.66,118.9,2,February,Q1,2019,18:35:00,Cash,8.2
234-36-2483,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HB,Health and beauty,Dove,57.59,6,345.54,17.28,362.82,11,November,Q4,2019,13:51:00,Cash,5.1
316-66-3011,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FB,Food and beverages,Kraft Heinz,47.63,9,428.67,21.43,450.1,5,May,Q2,2019,12:35:00,Cash,5
848-95-6252,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,86.27,1,86.27,4.31,90.58,9,September,Q3,2019,13:24:00,Ewallet,7
840-76-5966,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,ST,Sports and travel,REI ,12.76,2,25.52,1.28,26.8,6,June,Q2,2019,18:06:00,Ewallet,7.8
152-03-4217,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,11.28,9,101.52,5.08,106.6,3,March,Q1,2019,11:55:00,Credit card,4.3
533-66-5566,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,51.07,7,357.49,17.87,375.36,10,October,Q4,2019,11:42:00,Cash,7
124-31-1458,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,EA,Electronic accessories,Samsung,79.59,3,238.77,11.94,250.71,3,March,Q1,2019,14:30:00,Cash,6.6
176-78-1170,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,HB,Health and beauty,Dove,33.81,3,101.43,5.07,106.5,6,June,Q2,2019,15:11:00,Ewallet,7.3
361-59-0574,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,ST,Sports and travel,REI ,90.53,8,724.24,36.21,760.45,12,December,Q4,2019,14:48:00,Credit card,6.5
101-81-4070,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HB,Health and beauty,Dove,62.82,2,125.64,6.28,131.92,3,March,Q1,2019,12:36:00,Ewallet,4.9
631-34-1880,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,FB,Food and beverages,Kraft Heinz,24.31,3,72.93,3.65,76.58,9,September,Q3,2019,19:09:00,Credit card,4.3
852-82-2749,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,ST,Sports and travel,REI ,64.59,4,258.36,12.92,271.28,5,May,Q2,2019,13:35:00,Ewallet,9.3
873-14-6353,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FB,Food and beverages,Kraft Heinz,24.82,7,173.74,8.69,182.43,1,January,Q1,2019,10:33:00,Credit card,7.1
584-66-4073,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,FA,Fashion accessories,Nordstrom,56.5,1,56.5,2.83,59.33,7,July,Q3,2019,15:45:00,Ewallet,9.6
544-55-9589,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,EA,Electronic accessories,Samsung,21.43,10,214.3,10.72,225.02,4,April,Q2,2019,11:51:00,Cash,6.2
166-19-2553,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,ST,Sports and travel,REI ,89.06,6,534.36,26.72,561.08,4,April,Q2,2019,17:26:00,Cash,9.9
737-88-5876,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,23.29,4,93.16,4.66,97.82,3,March,Q1,2019,11:52:00,Credit card,5.9
154-87-7367,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,65.26,8,522.08,26.1,548.18,6,June,Q2,2019,14:04:00,Ewallet,6.3
885-56-0389,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,FA,Fashion accessories,Nordstrom,52.35,1,52.35,2.62,54.97,9,September,Q3,2019,17:49:00,Cash,4
608-05-3804,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,EA,Electronic accessories,Samsung,39.75,1,39.75,1.99,41.74,3,March,Q1,2019,20:19:00,Cash,6.1
448-61-3783,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,EA,Electronic accessories,Samsung,90.02,8,720.16,36.01,756.17,5,May,Q2,2019,16:08:00,Credit card,4.5
761-49-0439,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,EA,Electronic accessories,Samsung,12.1,8,96.8,4.84,101.64,4,April,Q2,2019,10:17:00,Ewallet,8.6
490-95-0021,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FB,Food and beverages,Kraft Heinz,33.21,10,332.1,16.61,348.71,2,February,Q1,2019,14:25:00,Ewallet,6
115-38-7388,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FA,Fashion accessories,Nordstrom,10.18,8,81.44,4.07,85.51,7,July,Q3,2019,12:51:00,Credit card,9.5
311-13-6971,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,ST,Sports and travel,REI ,31.99,10,319.9,16,335.9,12,December,Q4,2019,15:18:00,Credit card,9.9
291-55-6563,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,34.42,6,206.52,10.33,216.85,2,February,Q1,2019,12:45:00,Ewallet,7.5
548-48-3156,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FB,Food and beverages,Kraft Heinz,83.34,2,166.68,8.33,175.01,10,October,Q4,2019,13:37:00,Cash,7.6
460-93-5834,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,ST,Sports and travel,REI ,45.58,7,319.06,15.95,335.01,3,March,Q1,2019,10:03:00,Cash,5
325-89-4209,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FB,Food and beverages,Kraft Heinz,87.9,1,87.9,4.4,92.3,2,February,Q1,2019,19:42:00,Ewallet,6.7
884-80-6021,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,EA,Electronic accessories,Samsung,73.47,10,734.7,36.74,771.44,12,December,Q4,2019,13:14:00,Ewallet,9.5
137-74-8729,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,FA,Fashion accessories,Nordstrom,12.19,8,97.52,4.88,102.4,6,June,Q2,2019,12:47:00,Ewallet,6.8
880-46-5796,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,ST,Sports and travel,REI ,76.92,10,769.2,38.46,807.66,6,June,Q2,2019,19:53:00,Ewallet,5.6
389-70-2397,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,HB,Health and beauty,Dove,83.66,5,418.3,20.92,439.22,11,November,Q4,2019,10:26:00,Cash,7.2
114-35-5271,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,EA,Electronic accessories,Samsung,57.91,8,463.28,23.16,486.44,1,January,Q1,2019,15:06:00,Cash,8.1
607-76-6216,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FA,Fashion accessories,Nordstrom,92.49,5,462.45,23.12,485.57,1,January,Q1,2019,16:35:00,Credit card,8.6
715-20-1673,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,EA,Electronic accessories,Samsung,28.38,5,141.9,7.1,149,10,October,Q4,2019,20:57:00,Cash,9.4
811-35-1094,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,EA,Electronic accessories,Samsung,50.45,6,302.7,15.14,317.84,3,March,Q1,2019,15:16:00,Credit card,8.9
699-88-1972,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HB,Health and beauty,Dove,99.16,8,793.28,39.66,832.94,6,June,Q2,2019,17:47:00,Credit card,4.2
781-84-8059,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,FA,Fashion accessories,Nordstrom,60.74,7,425.18,21.26,446.44,12,December,Q4,2019,16:23:00,Ewallet,5
409-49-6995,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FB,Food and beverages,Kraft Heinz,47.27,6,283.62,14.18,297.8,4,April,Q2,2019,10:17:00,Cash,8.8
725-54-0677,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,HB,Health and beauty,Dove,85.6,7,599.2,29.96,629.16,4,April,Q2,2019,13:50:00,Cash,5.3
146-09-5432,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FB,Food and beverages,Kraft Heinz,35.04,9,315.36,15.77,331.13,7,July,Q3,2019,19:17:00,Ewallet,4.6
377-79-7592,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,EA,Electronic accessories,Samsung,44.84,9,403.56,20.18,423.74,9,September,Q3,2019,14:00:00,Credit card,7.5
509-10-0516,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,45.97,4,183.88,9.19,193.07,8,August,Q3,2019,12:02:00,Ewallet,5.1
595-94-9924,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,HB,Health and beauty,Dove,27.73,5,138.65,6.93,145.58,9,September,Q3,2019,20:21:00,Credit card,4.2
865-41-9075,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,FB,Food and beverages,Kraft Heinz,11.53,7,80.71,4.04,84.75,6,June,Q2,2019,17:35:00,Cash,8.1
545-07-8534,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,HB,Health and beauty,Dove,58.32,2,116.64,5.83,122.47,8,August,Q3,2019,12:42:00,Ewallet,6
118-62-1812,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,78.38,4,313.52,15.68,329.2,10,October,Q4,2019,17:56:00,Cash,7.9
450-42-3339,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,HB,Health and beauty,Dove,84.61,10,846.1,42.31,888.41,6,June,Q2,2019,18:58:00,Credit card,8.8
851-98-3555,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HB,Health and beauty,Dove,82.88,5,414.4,20.72,435.12,11,November,Q4,2019,14:08:00,Credit card,6.6
186-71-5196,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FB,Food and beverages,Kraft Heinz,79.54,2,159.08,7.95,167.03,8,August,Q3,2019,16:30:00,Ewallet,6.2
624-01-8356,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,49.01,10,490.1,24.51,514.61,5,May,Q2,2019,10:44:00,Credit card,4.2
313-66-9943,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FB,Food and beverages,Kraft Heinz,29.15,3,87.45,4.37,91.82,2,February,Q1,2019,20:29:00,Credit card,7.3
151-27-8496,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,EA,Electronic accessories,Samsung,56.13,4,224.52,11.23,235.75,12,December,Q4,2019,11:43:00,Ewallet,8.6
453-33-6436,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,93.12,8,744.96,37.25,782.21,3,March,Q1,2019,10:09:00,Cash,6.8
522-57-8364,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FA,Fashion accessories,Nordstrom,51.34,8,410.72,20.54,431.26,4,April,Q2,2019,10:00:00,Ewallet,7.6
459-45-2396,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FB,Food and beverages,Kraft Heinz,99.6,3,298.8,14.94,313.74,8,August,Q3,2019,18:45:00,Cash,5.8
717-96-4189,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,EA,Electronic accessories,Samsung,35.49,6,212.94,10.65,223.59,10,October,Q4,2019,12:40:00,Cash,4.1
722-13-2115,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,ST,Sports and travel,REI ,42.85,1,42.85,2.14,44.99,5,May,Q2,2019,15:36:00,Credit card,9.3
749-81-8133,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FA,Fashion accessories,Nordstrom,94.67,4,378.68,18.93,397.61,8,August,Q3,2019,12:04:00,Cash,6.8
777-67-2495,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,68.97,3,206.91,10.35,217.26,1,January,Q1,2019,11:26:00,Ewallet,8.7
636-98-3364,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,EA,Electronic accessories,Samsung,26.26,3,78.78,3.94,82.72,10,October,Q4,2019,12:36:00,Ewallet,6.3
246-55-6923,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,35.79,9,322.11,16.11,338.22,11,November,Q4,2019,15:06:00,Credit card,5.1
181-82-6255,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,16.37,6,98.22,4.91,103.13,2,February,Q1,2019,10:58:00,Cash,7
838-02-1821,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,12.73,2,25.46,1.27,26.73,4,April,Q2,2019,12:10:00,Credit card,5.2
887-42-0517,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,ST,Sports and travel,REI ,83.14,7,581.98,29.1,611.08,3,March,Q1,2019,10:31:00,Credit card,6.6
457-12-0244,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,ST,Sports and travel,REI ,35.22,6,211.32,10.57,221.89,2,February,Q1,2019,13:49:00,Ewallet,6.5
226-34-0034,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,EA,Electronic accessories,Samsung,13.78,4,55.12,2.76,57.88,10,October,Q4,2019,11:10:00,Ewallet,9
321-49-7382,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,ST,Sports and travel,REI ,88.31,1,88.31,4.42,92.73,7,July,Q3,2019,17:38:00,Credit card,5.2
397-25-8725,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,HB,Health and beauty,Dove,39.62,9,356.58,17.83,374.41,5,May,Q2,2019,17:54:00,Credit card,6.8
431-66-2305,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,EA,Electronic accessories,Samsung,88.25,9,794.25,39.71,833.96,6,June,Q2,2019,20:51:00,Credit card,7.6
825-94-5922,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,ST,Sports and travel,REI ,25.31,2,50.62,2.53,53.15,3,March,Q1,2019,19:26:00,Ewallet,7.2
641-62-7288,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,99.92,6,599.52,29.98,629.5,11,November,Q4,2019,13:33:00,Ewallet,7.1
756-93-1854,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FA,Fashion accessories,Nordstrom,83.35,2,166.7,8.34,175.04,7,July,Q3,2019,14:05:00,Credit card,9.5
243-55-8457,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FB,Food and beverages,Kraft Heinz,74.44,10,744.4,37.22,781.62,3,March,Q1,2019,11:40:00,Ewallet,5.1
458-10-8612,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,HB,Health and beauty,Dove,64.08,7,448.56,22.43,470.99,2,February,Q1,2019,12:27:00,Ewallet,7.6
501-61-1753,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,63.15,6,378.9,18.95,397.85,4,April,Q2,2019,20:24:00,Ewallet,9.8
235-06-8510,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,85.72,3,257.16,12.86,270.02,12,December,Q4,2019,20:59:00,Ewallet,5.1
433-08-7822,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,HB,Health and beauty,Dove,78.89,7,552.23,27.61,579.84,8,August,Q3,2019,19:48:00,Ewallet,7.5
361-85-2571,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,ST,Sports and travel,REI ,89.48,5,447.4,22.37,469.77,8,August,Q3,2019,10:18:00,Cash,7.4
131-70-8179,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,HB,Health and beauty,Dove,92.09,3,276.27,13.81,290.08,5,May,Q2,2019,16:27:00,Cash,4.2
500-02-2261,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,FB,Food and beverages,Kraft Heinz,57.29,6,343.74,17.19,360.93,6,June,Q2,2019,17:04:00,Ewallet,5.9
720-72-2436,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,FB,Food and beverages,Kraft Heinz,66.52,4,266.08,13.3,279.38,12,December,Q4,2019,18:14:00,Ewallet,6.9
702-83-5291,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,FA,Fashion accessories,Nordstrom,99.82,9,898.38,44.92,943.3,12,December,Q4,2019,10:43:00,Cash,6.6
809-69-9497,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,45.68,10,456.8,22.84,479.64,1,January,Q1,2019,19:30:00,Ewallet,5.7
449-16-6770,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,HB,Health and beauty,Dove,50.79,5,253.95,12.7,266.65,1,January,Q1,2019,14:53:00,Credit card,5.3
333-23-2632,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,HB,Health and beauty,Dove,10.08,7,70.56,3.53,74.09,4,April,Q2,2019,20:14:00,Cash,4.2
489-82-1237,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,EA,Electronic accessories,Samsung,93.88,7,657.16,32.86,690.02,4,April,Q2,2019,11:51:00,Credit card,7.3
859-97-6048,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,EA,Electronic accessories,Samsung,84.25,2,168.5,8.43,176.93,5,May,Q2,2019,14:13:00,Credit card,5.3
676-10-2200,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FA,Fashion accessories,Nordstrom,53.78,1,53.78,2.69,56.47,8,August,Q3,2019,20:13:00,Ewallet,4.7
373-88-1424,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,35.81,5,179.05,8.95,188,8,August,Q3,2019,18:44:00,Ewallet,7.9
365-16-4334,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,FB,Food and beverages,Kraft Heinz,26.43,8,211.44,10.57,222.01,9,September,Q3,2019,14:26:00,Ewallet,8.9
503-21-4385,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,HB,Health and beauty,Dove,39.91,3,119.73,5.99,125.72,10,October,Q4,2019,12:40:00,Ewallet,9.3
305-89-2768,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,21.9,3,65.7,3.29,68.99,9,September,Q3,2019,18:43:00,Ewallet,4.7
574-80-1489,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FB,Food and beverages,Kraft Heinz,62.85,4,251.4,12.57,263.97,4,April,Q2,2019,13:22:00,Ewallet,8.7
784-08-0310,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FB,Food and beverages,Kraft Heinz,21.04,4,84.16,4.21,88.37,8,August,Q3,2019,13:58:00,Cash,7.6
200-40-6154,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,65.91,6,395.46,19.77,415.23,4,April,Q2,2019,11:45:00,Cash,5.7
846-10-0341,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FA,Fashion accessories,Nordstrom,42.57,7,297.99,14.9,312.89,4,April,Q2,2019,11:51:00,Cash,6.8
577-34-7579,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,FB,Food and beverages,Kraft Heinz,50.49,9,454.41,22.72,477.13,1,January,Q1,2019,17:16:00,Cash,5.4
430-02-3888,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,EA,Electronic accessories,Samsung,46.02,6,276.12,13.81,289.93,3,March,Q1,2019,15:55:00,Cash,7.1
